ID,Reason_id,Reason,Text,Age,Gender,Education,Income,Physically_occupation,Political_affiliation,Support
3140,0,Laziness,"The majority of people who retire at age 65 live in cities where there are a lot of job opportunities, and there's a high number",0,0,3,2,0,1,0
3141,3,Job Dissatisfaction,"It's a common thing to hear, but it's not necessarily a bad thing. People tend to get more job satisfaction when",2,0,3,5,0,2,1
3142,2,Financial concerns,I think it's because of the fact that we have a lot of young people who have not done much work. They're working very,6,1,3,4,1,2,0
3143,0,Laziness,Laziness is a term used to describe a period of stress or anxiety. It can be a combination of both. People with laz,0,1,2,6,1,2,1
3144,4,Family Responsibilities," What are your thoughts on this?The best answer to this question is ""family responsibilities."" A lot of people who are retired before",3,0,3,2,0,2,0
3145,3,Job Dissatisfaction,Do you live in the same house as the person who's retiring? Yes No Unsure. Do you have to pay for wi,1,1,3,5,0,0,0
3146,1,Health problems,"A few things to consider. I know a lot of people who are retiring early because of age, and they're going to have some",0,1,3,4,0,2,0
3147,2,Financial concerns,"""The fact is, people who have been working longer are more likely to say they're retiring early, and that's what we're",4,0,2,2,1,2,1
3148,2,Financial concerns,"The following are some of the reasons why Americans retire early:1. The economy is growing faster than expected. In fact,",6,0,2,5,0,2,0
3149,2,Financial concerns,"In general, there are many factors that affect retirement decisions. The key is to have a plan that meets your financial needs. If you",2,1,3,3,1,0,0
3150,1,Health problems,"The answer to that question has been a long time coming, and it's hard to pinpoint exactly what's causing people to retire early.",4,0,3,1,1,2,0
3151,4,Family Responsibilities,"Family responsibilities make it easier for you to spend more time with your family, and you'll be able to do more of the things",0,0,2,5,0,1,1
3152,3,Job Dissatisfaction,What are the biggest and least common reasons for people retiring before their 60th birthday? Aging.,3,0,2,1,1,2,1
3153,3,Job Dissatisfaction,"What is your favorite part of your life that you've had the pleasure of working on? The ability to learn, the ability",0,1,3,2,0,1,0
3154,1,Health problems,"The most frequent reason for retirements is that they're stressful. There's a lot of stress involved in retirement, and it's difficult",6,0,1,0,1,1,0
3155,1,Health problems,"I think it's because people don't have the money to pay for everything. I think people are more likely to retire early, or",4,0,1,2,1,2,0
3156,4,Family Responsibilities,I think it's because I have to work so hard to get by. I don't want to give up. It's hard,4,1,1,3,1,0,0
3157,0,Laziness,"You know, it's not a bad thing, but I think you're going to see a lot of people who are retired before they",3,0,2,3,1,2,1
3158,4,Family Responsibilities,A lot of people think that they're retiring early because they don't have the money to buy food or rent an apartment. But,3,1,3,2,0,2,0
3159,0,Laziness,"I don't know, but I do know it's a big problem. It's not just that we've been living longer, it",3,1,2,5,1,2,0
3160,4,Family Responsibilities,There are three main reasons for retiring early: (1) to save money for retirement; (2) because you are a family,5,0,0,6,0,1,0
3161,4,Family Responsibilities,"This question came up in a recent poll of American college students. In the survey, respondents were asked whether they are satisfied with their",4,1,1,2,0,2,1
3162,3,Job Dissatisfaction,"The answer is: It depends. Some people do not retire until they are 65, while others do retire at least once.",0,0,2,3,1,0,0
3163,4,Family Responsibilities,My husband and I have two daughters. We're going to retire at age 55. My husband has two kids. Our kids are,1,0,2,4,1,1,1
3164,3,Job Dissatisfaction,"There are a number of reasons for people to retire early, and they all have a lot to do with the fact that they",5,0,0,2,1,1,0
3165,2,Financial concerns,"I don't know. I'm not sure. But I think it's very, very important to note that people who are retired before",2,0,2,5,1,1,1
3166,1,Health problems,I'm not sure. I think there's something to be said for the fact that you've got to have some kind of health insurance,4,0,0,2,0,0,1
3167,3,Job Dissatisfaction,1. Why do we retire early? We don't like working late. We want to make sure we're getting the best,0,1,0,2,1,2,1
3168,4,Family Responsibilities,This is one of the more common reasons people leave the workforce. Some of us will retire early because we are too busy with family,2,1,2,4,1,1,1
3169,3,Job Dissatisfaction,I think that there are two main reasons. One is that the people who retire after 65 are more likely to have a job,3,1,3,0,0,2,1
3170,1,Health problems,"This is a question that has been asked many times in the past. It's not something that's been looked at, but it's",2,1,2,2,0,2,0
3171,1,Health problems,"The answer is that it's not really that hard to retire. You can retire at any age, but you need to be healthy and",2,1,2,4,1,1,1
3172,2,Financial concerns,"There are a lot of reasons. One is that retirement is expensive, which means you have to pay a higher percentage of your income on",4,0,2,5,0,2,1
3173,0,Laziness,Laziness is something that happens when you're a young adult. It's a good thing that you've got a lot of good,4,0,1,6,0,2,0
3174,0,Laziness,"Laziness is when a person lives too long, or too short, in a family. The reason is that they don't have",0,1,1,1,0,2,0
3175,1,Health problems,"Well, I don't think that's the only reason. I think it's just the fact that people have more problems with their health",5,0,3,0,1,0,0
3176,4,Family Responsibilities,"What are your family responsibilities, and what do they mean for you? What are the best ways to manage your retirement? How do",0,0,3,2,1,2,1
3177,2,Financial concerns,"There are a couple of things that people don't want to talk about. First of all, it's really hard for people to find",0,0,1,1,0,0,1
3178,2,Financial concerns,Advertisement Continue reading the main story.,2,0,1,4,1,0,1
3179,2,Financial concerns,,7,0,0,2,1,0,0
3180,2,Financial concerns,The answer is simple: It's not a big deal. The financial crisis of 2008 is not the first time that people have been told,4,1,0,1,0,2,1
3181,0,Laziness,"Laziness is a serious problem that most people will never face. It's not something that can be fixed overnight, but it is",3,0,1,5,0,1,1
3182,3,Job Dissatisfaction,"Do you believe in the death penalty? I think so.If you were to vote in a presidential election, would",5,0,3,3,1,2,0
3183,2,Financial concerns,I don't know. I think it's probably a little bit of both. The fact that you're retiring at age 65 doesn't,4,0,3,2,1,2,1
3184,3,Job Dissatisfaction,The answer is that you're not the only one who thinks retirement is bad for your health. There are several reasons why you,2,1,3,4,0,0,0
3185,0,Laziness,It's hard to say. But it is probably one of the reasons why there are so many of us who are not working. It,5,1,2,0,0,2,1
3186,4,Family Responsibilities, How many times have you heard of someone who has been asked why they retire early? It's often because of financial hardship or a lack of,5,1,2,1,1,0,0
3187,0,Laziness,"Laziness is a condition that is caused by a lack of sleep. It can be a physical or psychological problem, such as a",3,1,0,1,1,2,0
3188,4,Family Responsibilities,"The answer is simple: The elderly are more likely to retire early than they were in the past, and they are less likely than",5,1,2,2,0,2,0
3189,0,Laziness,"Laziness is a good thing, but it can be a bad thing. It can lead to poor health and a lack of self",6,0,2,5,0,2,1
3190,2,Financial concerns,"""It's a bit of a mystery as to why they retire early. There is no question about that. It's just that the",0,0,2,0,0,0,0
3191,0,Laziness,"It's not as simple as that. It's a combination of all of the above. You have to ask yourself, ""Is this",1,1,3,1,0,0,1
3192,3,Job Dissatisfaction,This is a question I've been asked many times before and I'm sure there's a lot more to it than that.,1,1,3,4,1,0,1
3193,1,Health problems,"You know, I don't know. I think it's because I'm older. It's just that I've got a pretty good",0,1,2,0,0,0,1
3194,0,Laziness,There are several reasons why a person may retire early. The first is that they have a lot of money to spend. If you're,0,1,0,2,1,2,1
3195,3,Job Dissatisfaction,"It's hard to quantify the effect of this on job satisfaction, but it seems to be related to a number of factors.",2,0,1,0,0,0,0
3196,4,Family Responsibilities,"There are two main reasons why retirees are retiring before 65: (1) They have a higher education, (2) they have",7,0,1,3,0,2,1
3197,1,Health problems,"""People who are in their late 30s or early 40s have more risk of death from heart disease, stroke, cancer and other",0,0,3,3,1,1,0
3198,4,Family Responsibilities,"If I'm not working full-time for a living, what do I do with my money? What are my responsibilities?",3,0,2,0,0,2,0
3199,4,Family Responsibilities,"The answer: Family responsibilities. That's right. If you want to retire early, there's a good chance you're going to",1,1,0,5,1,0,0
3200,1,Health problems,I think that's pretty common. I think it's important to realize that people who retire after 65 are not necessarily going to be the,3,0,2,3,0,0,0
3201,4,Family Responsibilities,"The following table shows the reasons for retirement. If you are thinking about retiring before age 65, you may want to consider some of",4,1,3,2,0,2,1
3202,0,Laziness,"""It's a big deal. It's not uncommon for people to retire early and not have a job, but it's also a",2,0,2,3,0,2,1
